Species,EPU,sex,YEAR,MeanCond,nCond,n
Yellowtail,GOM,M,2016,93.58276239991008,201,27
Yellowtail,GOM,M,2017,96.38911255820463,133,27
Yellowtail,GOM,M,2018,96.1774423122501,111,27
Yellowtail,MAB,F,1992,90.82544604701503,9,26
Yellowtail,MAB,F,1993,90.97300985463832,3,26
Yellowtail,MAB,F,1994,103.81808700792051,16,26
Yellowtail,MAB,F,1995,89.77709734670314,10,26
Yellowtail,MAB,F,1996,98.56309905170522,6,26
Yellowtail,MAB,F,1997,93.44470945036042,29,26
Yellowtail,MAB,F,1998,93.34286589383915,57,26
Yellowtail,MAB,F,1999,99.61326588811917,22,26
Yellowtail,MAB,F,2000,93.0246030097458,16,26
Yellowtail,MAB,F,2001,81.7802880051938,5,26
Yellowtail,MAB,F,2002,87.34780496568322,17,26
Yellowtail,MAB,F,2003,93.15004239050897,53,26
Yellowtail,MAB,F,2004,93.80689702977473,961,26
Yellowtail,MAB,F,2005,96.15131237060915,1541,26
Yellowtail,MAB,F,2006,92.69530236306862,35,26
Yellowtail,MAB,F,2007,90.69894020252467,7,26
Yellowtail,MAB,F,2008,93.14409183302254,106,26
Yellowtail,MAB,F,2009,93.27740867299559,77,26
Yellowtail,MAB,F,2010,92.10680733934745,126,26
Yellowtail,MAB,F,2011,94.32811986349556,55,26
Yellowtail,MAB,F,2012,89.1304985742438,103,26
Yellowtail,MAB,F,2013,89.49328397744509,34,26
Yellowtail,MAB,F,2014,94.52223390271718,15,26
Yellowtail,MAB,F,2015,89.24389126656004,4,26
Yellowtail,MAB,F,2016,93.32864407100679,22,26
Yellowtail,MAB,F,2018,95.04358510075963,6,26
Yellowtail,MAB,M,1992,99.64418805832052,8,25
Yellowtail,MAB,M,1993,94.69700217090039,9,25
Yellowtail,MAB,M,1994,106.44841030917355,11,25
Yellowtail,MAB,M,1995,95.73241745579733,12,25
Yellowtail,MAB,M,1996,99.75787906671334,6,25
Yellowtail,MAB,M,1997,98.0626901582673,30,25
Yellowtail,MAB,M,1998,99.72892491401674,29,25
Yellowtail,MAB,M,1999,103.87228314637025,20,25
Yellowtail,MAB,M,2000,97.77362394738702,14,25
Yellowtail,MAB,M,2001,92.63205432180727,5,25
Yellowtail,MAB,M,2002,92.93575440298437,16,25
Yellowtail,MAB,M,2003,98.66250499594739,53,25
Yellowtail,MAB,M,2004,99.70854123413623,788,25
Yellowtail,MAB,M,2005,99.45947517950856,1316,25
Yellowtail,MAB,M,2006,93.76672004735859,33,25
Yellowtail,MAB,M,2007,99.81301927484746,4,25
Yellowtail,MAB,M,2008,95.9957705300542,93,25
Yellowtail,MAB,M,2009,96.38845962813313,42,25
Yellowtail,MAB,M,2010,101.03912842511905,155,25
Yellowtail,MAB,M,2011,102.02734991658811,24,25
Yellowtail,MAB,M,2012,96.95992409095967,50,25
Yellowtail,MAB,M,2013,100.98268359018432,31,25
Yellowtail,MAB,M,2014,106.1022984357061,9,25
Yellowtail,MAB,M,2015,99.17214055758387,4,25
Yellowtail,MAB,M,2016,107.98333670252586,17,25
